CATEGORY,NAME,NUMBER,LABEL,BASE RESPONDEN
MEDIA HABITS,SMA157_8,86_8,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_9,86_9,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_10,86_10,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_11,86_11,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_12,86_12,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_13,86_13,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_14,86_14,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_15,86_15,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_16,86_16,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_17,86_17,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_18,86_18,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_19,86_19,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_20,86_20,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_21,86_21,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_22,86_22,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_23,86_23,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_24,86_24,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_25,86_25,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_26,86_26,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_27,86_27,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_28,86_28,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_29,86_29,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_30,86_30,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_31,86_31,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_32,86_32,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_33,86_33,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_34,86_34,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_35,86_35,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA157_36,86_36,"Try to remember yesterday and when you watched TV from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped watching TV. If you watch TV more than once a day, I want to know at what times you watched.",Base : Responden yang menonton TV setiap hari (n : xx)
MEDIA HABITS,SMA158_1,87_1,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_2,87_2,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_3,87_3,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_4,87_4,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_5,87_5,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_6,87_6,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_7,87_7,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_8,87_8,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_9,87_9,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_10,87_10,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_11,87_11,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_12,87_12,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_13,87_13,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_14,87_14,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_15,87_15,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_16,87_16,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_17,87_17,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_18,87_18,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_19,87_19,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_20,87_20,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_21,87_21,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_22,87_22,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_23,87_23,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_24,87_24,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_25,87_25,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_26,87_26,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_27,87_27,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_28,87_28,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_29,87_29,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_30,87_30,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SMA158_31,87_31,"Try to remember yesterday and when you listened to the radio from morning to evening. Please let me know, as precisely as you can remember, when you started and stopped listening to the radio. If you listen to the radio more than once a day, I want to know at what times you listened.",Base : Responden yang mendengar radio setiap hari (n : xx)
MEDIA HABITS,SSQ167_NEW,89,Have you ever watched PRESIDENTIAL AND VICE PRESIDENTIAL DEBATES during the presidential election campaign in July 2014?,Base : Semua responden (n : xx)
MEDIA HABITS,SSQ168_NEW,90,Did your choice of presidential and vice presidential candidate change after you watched the PRESIDENTIAL AND VICE PRESIDENTIAL DEBATES?,Base : Semua responden (n : xx)
MEDIA HABITS,SSQ160,91,"Some people visit social media websites such as Facebok, Twitter, WhatsApp, Line, etc. on their personal computer or mobile phone to stay in touch with others. Have you visited a social media website in the last 7 days?",Base : Semua responden (n : xx)
MEDIA HABITS,SMQ161a,92a,(Facebook) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161b,92b,(Twitter) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161c,92c,(LinkedIn) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161d,92d,(MySpace) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161e,92e,(Google+) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161f,92f,(DeviantArt) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161g,92g,(Multiply.com) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161h_NEW,92h,(WhatsApp) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMQ161i_NEW,92i,(Line) Have you visited this social media website in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMA161j1,92j1,What other types of social media have you used in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMA161j2,92j2,What other types of social media have you used in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMA161j3,92j3,What other types of social media have you used in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SMA161j4,92j4,What other types of social media have you used in the last 7 days?,Base : Responden yang menggunakan media sosial (n : xx)
MEDIA HABITS,SSQ162,93,Do you own a cellphone (that can still be used)?,Base : Semua responden (n : xx)
MEDIA HABITS,SSQ163,94,"Can you tell us how much, on average, you spend on airtime for your cellphone(s) each month?",Base : Responden yang memiliki Handphone (n : xx)
MEDIA HABITS,SSQ164,95,Is there any other member of your household who has a mobile phone (that is still in use) that you can use or can access?,Base : Responden yang tidak memiliki Handphone (n : xx)
MEDIA HABITS,SSQ165,96,"How interested are you in receiving information on the General/Regional Elections on your cellphone? We inform you that information about General Election/Regional Election distributed through mobile phone would be non partisan/independent, that is, the information will not be from a political party or a certain candidate.",Base : Responden yang memiliki Handphone (n : xx)
MEDIA HABITS,SSQ169,97,Which presidential candidate did you choose for the Presidential Election in July 2014?,Base : Responden yang mengikuti Pemilihan Presiden pada Pemilu 2014 (n : xx)
NON-VOTING,SMQ191_BASE,12a,(2009 Legislative election) Did you participate in this election?,Base : Semua responden (n : xx)
NON-VOTING,SMQ192_BASE,13a,(2009 Legislative election) What was the main reason that you didn't participate in this election?,Base : Responden yang tidak mengikuti pemilihan anggota DPR tahun 2009 (n : xx)
NON-VOTING,SMQ193_BASE,14a,(2009 Legislative election) Why didn't you participate in this election?,Base : Responden yang tidak mengikuti pemilihan anggota DPR tahun 2009 karena alasan MALAS (n : xx)
NON-VOTING,SMQ194_BASE,12b,(2009 Presidential election) Did you participate in this election?,Base : Semua responden (n : xx)
NON-VOTING,SMQ230_BASE,13b,(2009 Presidential election) What was the main reason that you didn't participate in this election?,Base : Responden yang tidak mengikuti pemilihan Presiden tahun 2009 (n : xx)
NON-VOTING,SMQ196_BASE,14b,(2009 Presidential election) Why didn't you participate in this election?,Base : Responden yang tidak mengikuti pemilihan Presiden tahun 2009 karena alasan MALAS (n : xx)
NON-VOTING,SMQ197_BASE,12c,(Gubernatorial election) Did you participate in this election?,Base : Semua responden (n : xx)
NON-VOTING,SMQ198_BASE,13c,(Gubernatorial election) What was the main reason that you didn't participate in this election?,Base : Responden yang tidak mengikuti Gubernur terakhir (n : xx)
NON-VOTING,SMQ199_BASE,14c,(Gubernatorial election) Why didn't you participate in this election?,Base : Responden yang tidak mengikuti pemilihan Gubernur terakhir karena alasan MALAS (n : xx)
NON-VOTING,SMQ200_BASE,12d,(District Chief/Mayoral election) Did you participate in this election?,Base : Semua responden (n : xx)
NON-VOTING,SMQ201_BASE,13d,(District Chief/Mayoral election) What was the main reason that you didn't participate in this election?,Base : Responden yang tidak mengikuti Pemilihan Bupati/Walikota terakhir (n : xx)
NON-VOTING,SMQ202_BASE,14d,(District Chief/Mayoral election) Why didn't you participate in this election?,Base : Responden yang tidak mengikuti pemilihan Gubernur/Walikota terakhir karena alasan MALAS (n : xx)
NON-VOTING,SSQ203_BASE,24,Do you know how many political parties are entitled to participate in the DPR election in 2014?,Base : Responden yangpernah mendengar adanya Pemilihan DPR (n : xx)
NON-VOTING,SSQ204_BASE,25,"As far as you know, how many political parties are entitled to participate in the DPR election in 2014?",Base : Responden yang paham tentang jumlah partai politik yang berhak mengikuti Pemilihan DPR (n : xx)
"VOTER UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ206_BASE,39,Have you ever heard the term PROVISIONAL VOTER LIST (DPS)?,Base : Semua responden (n : xx)
"VOTER UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ207_BASE,44,Do you know whether your name is listed in the Register of Voters for the 2014 elections?,Base : Semua responden (n : xx)
"VOTER UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ208_BASE,45,Why didn't you ask why your name was not listed in the Register of Voters for the 2014 elections?,Base : Responden yang tidak punya keinginan untuk menanyakan ketiadaan namanya pada Daftar Pemilih (n : xx)
"VOTER UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ210_BASE,47,How do you feel if you're not registered to vote in the 2014 election?,Base : Semua responden (n : xx)
"VOTER UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ211_BASE,48,"Would you be surprised, angry or disappointed to find that you're not registered to vote in the 2014 election?",Base : Responden yang merasa heran atau marah atau kecewa jika namanya tidak terdaftar pada Pemilu 2014 (n : xx)
"VOTER UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ212_BASE,49,"If you're not registered on the voter's list (DPT), do you still have the right to vote?",Base : Semua responden (n : xx)
"VOTER UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ213_BASE,50,"Why do you still have the right to vote, even if you're not registered on the voter's list (DPT)??",Base : Responden yang memahami bahwa orang yang namanya tidak terdaftar pada DAFATR PEMILIH TETAP masih berhak mengikuti pemilihan (n : xx)
"POLITICAL MONEY UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ214_BASE,57a,"(Money) Did you accept any offer of money/goods/services made, or not?",Base : Responden yang ditawari uang (n : xx)
"POLITICAL MONEY UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ215_BASE,57b,"(Basic commodities/food/beverages) Did you accept any offer of money/goods/services made, or not?",Base : Responden yang ditawari Sembako/makanan/minuman (n : xx)
"POLITICAL MONEY UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ216_BASE,57c,"(T-shirt/clothes/sarong/head scarfs) Did you accept any offer of money/goods/services made, or not?",Base : Responden yang ditawari Kaos/baju/sarung/kerudung (n : xx)
"POLITICAL MONEY UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ217_BASE,57d,"(Shopping Voucher) Did you accept any offer of money/goods/services made, or not?",Base : Responden yang ditawari Voucher/bon belanja (n : xx)
"POLITICAL MONEY UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ218_BASE,76,We have communication materials regarding the provision of money/goods/services of the candidate/political party/campaign team. What degree of confidence do you have that the materials will encourage people to NOT take money from candidates/political parties/campaign teams?,Base : Semua responden (n : xx)
"POLITICAL MONEY UNDERSTANDING, PERCEPTION AND PRACTICES",SSQ219_BASE,77,The communication materials regarding the provision of money/goods/services of the candidate/political party/campaign team are currently in STICKER form. How likely are you to use these stickers?,Base : Semua responden (n : xx)
UNDERSTANDING HOW TO VOTE,SSQ220_BASE,78,"As far as you know, how will the ballot be marked in the upcoming 2014 elections?",Base : Semua responden (n : xx)
,SSQ221_BASE,83a,"According to you, should the public have to participate to ensure the accuracy of the list of registered voters?",Base : Semua responden (n : xx)
,SSQ222_BASE,83b,"According to you, should the public participate to prevent the provision of money/goods/services of the candidates/political parties/campaign teams?",Base : Semua responden (n : xx)
,SSQ223_BASE,83c,"According to you, should the public participate in observing the counting of votes in the elections?",Base : Semua responden (n : xx)
ELECTION MONITORING,SSQ224_BASE,84a,What degree of interest do you have in participating in monitoring the elections if you are a volunteer?,Base : Semua responden (n : xx)
ELECTION MONITORING,SSQ225_BASE,84b,What degree of interest do you have in participating in monitoring the elections if you are paid?,Base : Semua responden (n : xx)
INFORMATION NEEDS,SSQ226_BASE,85,How important is it to you to find out information about the campaign?,Base : Semua responden (n : xx)
INFORMATION NEEDS,SSQ229_BASE,88,What information do you need most regarding the 2014 elections?,Base : Semua responden (n : xx)
